time;sst
2013-12-08;24,042856216430664
2013-12-09;24,035715103149414
2013-12-10;24,057146072387695
2013-12-11;24,128572463989258
2013-12-12;24,142858505249023
2013-12-13;24,235715866088867
2013-12-14;24,135717391967773
2013-12-15;24,19285774230957
2013-12-16;24,649999618530273
2013-12-17;24,2642879486084
2013-12-18;24,107141494750977
2013-12-19;24,657140731811523
2013-12-20;24,442861557006836
2013-12-21;24,685712814331055
2013-12-22;25,25714683532715
2013-12-23;25,635723114013672
2013-12-24;25,507143020629883
2013-12-25;25,299999237060547
2013-12-26;25,357133865356445
2013-12-27;25,192859649658203
2013-12-28;25,750003814697266
2013-12-30;26,671430587768555
2013-12-31;27,12858009338379
2014-01-01;26,88570785522461
2014-01-02;27,021427154541016
2014-01-03;27,021427154541016
2014-01-04;27,41427993774414
2014-01-05;27,200000762939453
2014-01-06;27,178577423095703
2014-01-07;26,499996185302734
2014-01-08;26,357145309448242
2014-01-09;26,414287567138672
2014-01-10;26,335712432861328
2014-01-11;26,2642822265625
2014-01-12;26,600006103515625
2014-01-13;26,492856979370117
2014-01-14;26,114288330078125
2014-01-15;25,842853546142578
2014-01-16;26,52142906188965
2014-01-17;26,657146453857422
2014-01-18;26,657146453857422
2014-01-19;26,592863082885742
2014-01-20;26,771425247192383
2014-01-21;27,04286003112793
2014-01-22;26,771425247192383
2014-01-23;26,899993896484375
2014-01-24;27,028573989868164
2014-01-25;26,664287567138672
2014-01-26;26,671430587768555
2014-01-27;26,728574752807617
2014-01-28;26,842851638793945
2014-01-29;26,671436309814453
2014-01-30;26,77142906188965
2014-01-31;26,921422958374023
2014-02-01;27,135723114013672
2014-02-02;27,078577041625977
2014-02-03;27,100006103515625
2014-02-04;27,014291763305664
2014-02-05;27,08572006225586
2014-02-06;27,200002670288086
2014-02-07;26,799999237060547
2014-02-08;26,878568649291992
2014-02-09;27,092853546142578
2014-02-10;27,250003814697266
2014-02-11;27,39285659790039
2014-02-12;27,52142906188965
2014-02-13;27,514286041259766
2014-02-14;27,600006103515625
2014-02-15;27,550003051757812
2014-02-16;27,514286041259766
2014-02-17;27,514286041259766
2014-02-18;27,514286041259766
2014-02-19;27,150005340576172
2014-02-20;26,928571701049805
2014-02-21;26,878564834594727
2014-02-22;27,04286003112793
2014-02-23;26,985713958740234
2014-02-24;27,600000381469727
2014-02-25;27,292861938476562
2014-02-26;27,349994659423828
2014-02-27;27,2071475982666
2014-02-28;27,1928653717041
2014-03-01;27,464282989501953
2014-03-02;27,421422958374023
2014-03-03;27,349992752075195
2014-03-04;27,02142906188965
2014-03-05;26,7214298248291
2014-03-15;27,214290618896484
2014-03-16;27,42142677307129
2014-03-26;27,064289093017578
2014-03-28;26,907148361206055
2014-03-29;26,92142677307129
2014-03-30;26,814289093017578
2014-03-31;26,664291381835938
2014-04-01;26,62857437133789
2014-04-02;26,87856674194336
2014-04-03;26,87142562866211
2014-04-04;26,821422576904297
2014-04-05;26,71428871154785
2014-04-06;26,58571434020996
2014-04-07;26,621431350708008
2014-04-08;26,607149124145508
2014-04-09;26,742856979370117
2014-04-10;26,585718154907227
2014-04-11;26,507144927978516
2014-04-12;26,421428680419922
2014-04-13;26,564285278320312
2014-04-14;26,44285774230957
2014-04-15;26,44285774230957
2014-04-16;26,44285774230957
2014-04-17;26,44285774230957
2014-04-18;26,107149124145508
2014-04-19;26,0285701751709
2014-04-20;26,300004959106445
2014-04-21;26,385709762573242
2014-04-22;26,357149124145508
2014-04-23;26,428573608398438
2014-04-24;26,407140731811523
2014-04-25;26,39999771118164
2014-04-26;26,19999885559082
2014-04-27;26,19999885559082
2014-04-28;26,378570556640625
2014-04-29;26,042856216430664
2014-04-30;25,750001907348633
2014-05-01;25,750001907348633
2014-05-02;25,600000381469727
2014-05-03;25,478567123413086
2014-05-04;25,2071475982666
2014-05-05;25,221426010131836
2014-05-06;25,835710525512695
2014-05-07;25,714290618896484
2014-05-08;25,714290618896484
2014-05-09;25,61429214477539
2014-05-10;25,592863082885742
2014-05-11;25,557146072387695
2014-05-12;25,35714340209961
2014-05-13;25,25714111328125
2014-05-14;25,171428680419922
2014-05-15;25,185714721679688
2014-05-16;25,049997329711914
2014-05-17;25,0142879486084
2014-05-18;24,999998092651367
2014-05-19;24,885711669921875
2014-05-20;24,742856979370117
2014-05-21;24,60713768005371
2014-05-22;24,52142333984375
2014-05-23;24,557140350341797
2014-05-24;24,557140350341797
2014-05-25;24,571426391601562
2014-05-26;24,44285774230957
2014-05-27;24,242856979370117
2014-05-28;24,285715103149414
2014-05-29;24,457141876220703
2014-05-30;24,557144165039062
2014-05-31;24,628570556640625
2014-06-01;24,80000114440918
2014-06-02;24,678569793701172
2014-06-03;24,678569793701172
2014-06-04;24,58572006225586
2014-06-05;24,457143783569336
2014-06-06;24,521432876586914
2014-06-07;24,521432876586914
2014-06-09;23,61428451538086
2014-06-10;23,678571701049805
2014-06-11;24,221431732177734
2014-06-12;24,21428871154785
2014-06-13;24,47857093811035
2014-06-14;24,271432876586914
2014-06-15;24,25714111328125
2014-06-16;24,335704803466797
2014-06-17;24,264280319213867
2014-06-18;24,050003051757812
2014-06-19;24,035717010498047
2014-06-20;24,02142906188965
2014-06-21;23,921422958374023
2014-06-22;23,47857093811035
2014-06-23;23,821426391601562
2014-06-24;23,864282608032227
2014-06-25;24,092853546142578
2014-06-26;24,078569412231445
2014-06-27;24,05000114440918
2014-06-28;24,207141876220703
2014-06-29;24,185712814331055
2014-06-30;24,185712814331055
2014-07-01;23,385711669921875
2014-07-02;23,578577041625977
2014-07-03;23,435712814331055
2014-07-04;23,542861938476562
2014-07-05;23,435710906982422
2014-07-06;23,435710906982422
2014-07-07;23,08572006225586
2014-07-08;23,100006103515625
2014-07-09;23,100006103515625
2014-07-10;23,100004196166992
2014-07-11;23,100004196166992
2014-07-12;23,24285888671875
2014-07-13;23,171430587768555
2014-07-14;23,121427536010742
2014-07-15;23,321428298950195
2014-07-16;23,364288330078125
2014-07-17;23,55000114440918
2014-07-18;23,764284133911133
2014-07-19;23,4714298248291
2014-07-20;23,535717010498047
2014-07-21;23,62858009338379
2014-07-22;23,65715217590332
2014-07-23;23,635723114013672
2014-07-24;23,507143020629883
2014-07-25;23,535717010498047
2014-07-26;23,535717010498047
2014-07-27;23,535717010498047
2014-07-28;23,535717010498047
2014-07-29;23,16428565979004
2014-07-30;23,121429443359375
2014-07-31;23,121435165405273
2014-08-01;23,107149124145508
2014-08-02;23,107149124145508
2014-08-03;23,399995803833008
2014-08-04;23,29999351501465
2014-08-05;23,42856788635254
2014-08-06;23,349994659423828
2014-08-07;22,764284133911133
2014-08-08;22,842851638793945
2014-08-09;22,964284896850586
2014-08-10;22,964284896850586
2014-08-11;22,185714721679688
2014-08-12;22,071428298950195
2014-08-13;22,300006866455078
2014-08-14;22,18571662902832
2014-08-15;22,200002670288086
2014-08-16;21,950000762939453
2014-08-17;21,942855834960938
2014-08-18;21,942855834960938
2014-08-19;21,892858505249023
2014-08-20;22,35714340209961
2014-08-21;22,721431732177734
2014-08-22;22,63571548461914
2014-08-23;22,778568267822266
2014-08-24;22,79286003112793
2014-08-25;22,714282989501953
2014-08-26;22,671428680419922
2014-08-27;22,85000228881836
2014-08-28;22,707143783569336
2014-08-29;22,5285701751709
2014-08-30;22,435714721679688
2014-08-31;22,321430206298828
2014-09-01;22,49285888671875
2014-09-02;22,49285888671875
2014-09-03;22,450002670288086
2014-09-04;22,400007247924805
2014-09-05;22,357147216796875
2014-09-06;22,05714225769043
2014-09-07;22,05714225769043
2014-09-08;21,978565216064453
2014-09-09;21,957136154174805
2014-09-10;21,935710906982422
2014-09-11;22,178571701049805
2014-09-12;22,228572845458984
2014-09-13;22,542858123779297
2014-09-14;22,549997329711914
2014-09-15;22,749998092651367
2014-09-16;22,792856216430664
2014-09-17;22,728572845458984
2014-09-18;22,442853927612305
2014-09-19;22,442855834960938
2014-09-20;22,442855834960938
2014-09-21;22,414287567138672
2014-09-22;22,264284133911133
2014-09-23;22,464290618896484
2014-09-24;22,34285545349121
2014-09-25;22,507144927978516
2014-09-26;22,492860794067383
2014-09-27;22,492860794067383
2014-09-28;22,492860794067383
2014-09-29;22,471431732177734
2014-09-30;22,457141876220703
2014-10-01;22,35713768005371
2014-10-02;22,314281463623047
2014-10-03;22,242855072021484
2014-10-04;22,47857093811035
2014-10-05;22,442853927612305
2014-10-06;22,435710906982422
2014-10-07;22,41427993774414
2014-10-08;22,435710906982422
2014-10-09;22,335710525512695
2014-10-10;22,142864227294922
2014-10-11;22,292850494384766
2014-10-12;22,6785831451416
2014-10-13;22,72857666015625
2014-10-14;22,721435546875
2014-10-15;22,721435546875
2014-10-16;22,907136917114258
2014-10-17;22,91428565979004
2014-10-18;22,91428565979004
2014-10-19;22,91428565979004
2014-10-20;22,91428565979004
2014-10-21;22,899999618530273
2014-10-22;22,7785701751709
2014-10-23;22,842859268188477
2014-10-24;22,914281845092773
2014-10-25;23,064285278320312
2014-10-26;23,071428298950195
2014-10-27;23,064285278320312
2014-10-28;23,142866134643555
2014-10-29;23,31427574157715
2014-10-30;23,357133865356445
2014-10-31;23,478572845458984
2014-11-01;23,664295196533203
2014-11-02;23,421422958374023
2014-11-03;23,600006103515625
2014-11-04;23,607149124145508
2014-11-05;23,47857666015625
2014-11-06;23,4571475982666
2014-11-07;23,249998092651367
